,id,neg,neu,pos,compound,sentiment_score
5453,1454289738416803842,0.0,1.0,0.0,0.0,Neutral
5454,1454289112727392263,0.0,0.892,0.108,0.6239,Positive
5455,1454289025871777796,0.0,0.901,0.099,0.0258,Neutral
5456,1454288699068461057,0.0,0.878,0.122,0.3612,Positive
5457,1454288241646096384,0.0,0.824,0.176,0.4588,Positive
5458,1454288130174029830,0.0,0.833,0.167,0.4588,Positive
5459,1454288101958766598,0.0,0.649,0.351,0.6597,Positive
5460,1454285710412894208,0.179,0.821,0.0,-0.3412,Negative
5461,1454285301950468102,0.0,1.0,0.0,0.0,Neutral
5462,1454284661203427331,0.0,0.934,0.066,0.3818,Positive
5463,1454284457234534401,0.0,1.0,0.0,0.0,Neutral
5464,1454284286710923267,0.0,1.0,0.0,0.0,Neutral
5465,1454283899475935232,0.0,1.0,0.0,0.0,Neutral
5466,1454283800423264260,0.0,1.0,0.0,0.0,Neutral
5467,1454283635104915461,0.642,0.358,0.0,-0.5562,Negative
5468,1454282589318139920,0.0,1.0,0.0,0.0,Neutral
5469,1454282170567172096,0.366,0.297,0.337,-0.0772,Negative
5470,1454281756681572353,0.115,0.688,0.197,0.2023,Positive
5471,1454281191792603140,0.0,1.0,0.0,0.0,Neutral
5472,1454280664384114693,0.0,1.0,0.0,0.0,Neutral
5473,1454280080021245954,0.0,1.0,0.0,0.0,Neutral
5474,1454279909661159425,0.153,0.466,0.381,0.5308,Positive
5475,1454279814668603395,0.0,0.417,0.583,0.6369,Positive
5476,1454279553078153217,0.0,1.0,0.0,0.0,Neutral
5477,1454279328770846730,0.483,0.517,0.0,-0.4215,Negative
5478,1454279224898953223,0.0,1.0,0.0,0.0,Neutral
5479,1454279039326244868,0.0,0.601,0.399,0.9231,Positive
5480,1454278949572419585,0.0,1.0,0.0,0.0,Neutral
5481,1454278843401912320,0.173,0.649,0.178,0.0258,Neutral
5482,1454278607061364738,0.48,0.52,0.0,-0.5707,Negative
5483,1454278259277979651,0.0,0.769,0.231,0.4588,Positive
5484,1454278101165228039,0.091,0.909,0.0,-0.4215,Negative
5485,1454277339957772289,0.138,0.778,0.084,-0.5719,Negative
5486,1454276988718358529,0.0,0.944,0.056,0.3818,Positive
5487,1454276865951154184,0.417,0.583,0.0,-0.6476,Negative
5488,1454275444140756993,0.054,0.946,0.0,-0.2617,Negative
5489,1454274608023187461,0.124,0.814,0.062,-0.3658,Negative
5490,1454274413919186945,0.0,1.0,0.0,0.0,Neutral
5491,1454274254455726088,0.0,0.87,0.13,0.34,Positive
5492,1454274169063890946,0.0,0.828,0.172,0.4019,Positive
5493,1454273982874767364,0.0,1.0,0.0,0.0,Neutral
5494,1454272995351048193,0.0,0.651,0.349,0.7096,Positive
5495,1454272815436234752,0.0,1.0,0.0,0.0,Neutral
5496,1454272728089907203,0.314,0.686,0.0,-0.9001,Negative
5497,1454272642349993988,0.39,0.61,0.0,-0.4939,Negative
5498,1454271982439043073,0.0,0.828,0.172,0.7383,Positive
5499,1454271261903777794,0.0,0.323,0.677,0.8555,Positive
5500,1454270394228162560,0.0,0.646,0.354,0.965,Positive
5501,1454270352775729155,0.375,0.625,0.0,-0.34,Negative
5502,1454270247746342917,0.0,1.0,0.0,0.0,Neutral
5503,1454269911107313668,0.0,0.423,0.577,0.6239,Positive
5504,1454269387385409537,0.0,0.715,0.285,0.4926,Positive
5505,1454269223547678723,0.0,1.0,0.0,0.0,Neutral
5506,1454269092278407176,0.273,0.625,0.102,-0.4939,Negative
5507,1454268503180054533,0.281,0.719,0.0,-0.569,Negative
5508,1454267994339639296,0.15,0.68,0.17,0.0772,Positive
5509,1454266796664573952,0.121,0.637,0.242,0.4404,Positive
5510,1454266770118914049,0.0,1.0,0.0,0.0,Neutral
5511,1454265957916942341,0.251,0.587,0.162,-0.4678,Negative
5512,1454265543951847424,0.0,1.0,0.0,0.0,Neutral
5513,1454265542974615565,0.447,0.35,0.203,-0.5413,Negative
5514,1454265462850793472,0.0,1.0,0.0,0.0,Neutral
5515,1454265460959162370,0.0,1.0,0.0,0.0,Neutral
5516,1454265341064974346,0.0,1.0,0.0,0.0,Neutral
5517,1454265143148355587,0.035,0.832,0.133,0.7269,Positive
5518,1454264582667595776,0.227,0.463,0.31,0.4215,Positive
5519,1454264517190242309,0.146,0.854,0.0,-0.5574,Negative
5520,1454264360382177283,0.0,1.0,0.0,0.0,Neutral
5521,1454264288994938883,0.0,1.0,0.0,0.0,Neutral
5522,1454263798681030661,0.189,0.811,0.0,-0.5423,Negative
5523,1454263784994975748,0.0,1.0,0.0,0.0,Neutral
5524,1454263717260980227,0.18,0.67,0.149,-0.1531,Negative
5525,1454263556975824901,0.0,1.0,0.0,0.0,Neutral
5526,1454263447357640706,0.355,0.645,0.0,-0.296,Negative
5527,1454263422955126788,0.0,0.828,0.172,0.3612,Positive
5528,1454263407620800521,0.319,0.431,0.25,-0.2023,Negative
5529,1454263088933310466,0.0,0.794,0.206,0.431,Positive
5530,1454262330447917059,0.0,1.0,0.0,0.0,Neutral
5531,1454262199707312135,0.0,0.785,0.215,0.6249,Positive
5532,1454262136398565382,0.0,0.671,0.329,0.6597,Positive
5533,1454261429603901440,0.0,1.0,0.0,0.0,Neutral
5534,1454261310678605824,0.0,1.0,0.0,0.0,Neutral
5535,1454260791272738818,0.0,1.0,0.0,0.0,Neutral
5536,1454259256430108676,0.0,1.0,0.0,0.0,Neutral
5537,1454259214440927235,0.0,0.803,0.197,0.4019,Positive
5538,1454259160476884995,0.0,0.916,0.084,0.4329,Positive
5539,1454258968059072512,0.079,0.848,0.073,-0.0516,Negative
5540,1454257101530877962,0.0,1.0,0.0,0.0,Neutral
5541,1454256596251521024,0.313,0.687,0.0,-0.4767,Negative
5542,1454254657841377284,0.0,1.0,0.0,0.0,Neutral
5543,1454254413388947457,0.107,0.801,0.092,-0.126,Negative
5544,1454253094858997761,0.0,0.8,0.2,0.3612,Positive
5545,1454253037938151430,0.0,0.876,0.124,0.6249,Positive
5546,1454252586509352966,0.0,1.0,0.0,0.0,Neutral
5547,1454252131691765762,0.0,0.833,0.167,0.4939,Positive
5548,1454250109429075972,0.0,0.763,0.237,0.2023,Positive
5549,1454249768633389061,0.0,1.0,0.0,0.0,Neutral
5550,1454248244234661894,0.0,1.0,0.0,0.0,Neutral
5551,1454247663109611525,0.0,1.0,0.0,0.0,Neutral
5552,1454247377737486339,0.108,0.483,0.408,0.8525,Positive
5553,1454247128524419074,0.074,0.738,0.188,0.5255,Positive
5554,1454245277343305728,0.0,1.0,0.0,0.0,Neutral
5555,1454244908114526215,0.28,0.72,0.0,-0.5423,Negative
5556,1454244845237776385,0.233,0.431,0.336,0.296,Positive
5557,1454244437207490561,0.049,0.951,0.0,-0.1431,Negative
5558,1454244219636310016,0.153,0.644,0.203,0.3612,Positive
5559,1454243998067871748,0.0,1.0,0.0,0.0,Neutral
5560,1454243995937394689,0.444,0.556,0.0,-0.4939,Negative
5561,1454242098815905793,0.0,1.0,0.0,0.0,Neutral
5562,1454240788150325250,0.201,0.799,0.0,-0.5809,Negative
5563,1454240030604595205,0.0,0.7,0.3,0.4588,Positive
5564,1454239851218354178,0.098,0.733,0.17,0.7294,Positive
5565,1454239652865617920,0.0,1.0,0.0,0.0,Neutral
5566,1454239376586600449,0.0,1.0,0.0,0.0,Neutral
5567,1454239236367032322,0.0,1.0,0.0,0.0,Neutral
5568,1454239145384099843,0.252,0.748,0.0,-0.8788,Negative
5569,1454238962206318596,0.38,0.62,0.0,-0.5994,Negative
5570,1454238182116139008,0.0,0.828,0.172,0.4404,Positive
5571,1454238012091641858,0.0,0.766,0.234,0.6083,Positive
5572,1454237984493031429,0.552,0.448,0.0,-0.5719,Negative
5573,1454237983486451712,0.0,1.0,0.0,0.0,Neutral
5574,1454237463040471043,0.0,0.729,0.271,0.6369,Positive
5575,1454236446915768327,0.0,0.23,0.77,0.7717,Positive
5576,1454235850200473608,0.0,0.436,0.564,0.9477,Positive
5577,1454235051835609095,0.0,1.0,0.0,0.0,Neutral
5578,1454234823468404737,0.0,1.0,0.0,0.0,Neutral
5579,1454234704245362689,0.389,0.556,0.056,-0.9501,Negative
5580,1454234614667653121,0.0,0.767,0.233,0.8316,Positive
5581,1454234075955302401,0.0,1.0,0.0,0.0,Neutral
5582,1454233541320003588,0.0,1.0,0.0,0.0,Neutral
5583,1454232714874347524,0.0,1.0,0.0,0.0,Neutral
5584,1454231907416387584,0.0,1.0,0.0,0.0,Neutral
5585,1454231883588333573,0.0,1.0,0.0,0.0,Neutral
5586,1454231714935422978,0.0,0.441,0.559,0.5859,Positive
5587,1454230428919894016,0.0,1.0,0.0,0.0,Neutral
5588,1454229475298775045,0.0,1.0,0.0,0.0,Neutral
5589,1454229241730535430,0.0,1.0,0.0,0.0,Neutral
5590,1454228963060973569,0.0,1.0,0.0,0.0,Neutral
5591,1454228547770277889,0.15,0.551,0.299,0.4404,Positive
5592,1454228350835249154,0.0,1.0,0.0,0.0,Neutral
5593,1454228075848380421,0.0,1.0,0.0,0.0,Neutral
5594,1454228013227380736,0.0,1.0,0.0,0.0,Neutral
5595,1454227955912163331,0.0,1.0,0.0,0.0,Neutral
5596,1454227478252298241,0.0,1.0,0.0,0.0,Neutral
5597,1454227262639951873,0.0,0.455,0.545,0.6988,Positive
5598,1454226985144799234,0.358,0.642,0.0,-0.5994,Negative
5599,1454226499964391430,0.0,0.513,0.487,0.2263,Positive
5600,1454226142899154952,0.091,0.122,0.787,0.9771,Positive
5601,1454226127539654669,0.0,0.685,0.315,0.3182,Positive
5602,1454225899696627717,0.0,1.0,0.0,0.0,Neutral
5603,1454225267497467905,0.0,1.0,0.0,0.0,Neutral
5604,1454225145418199050,0.0,1.0,0.0,0.0,Neutral
5605,1454224838822879233,0.0,0.587,0.413,0.7125,Positive
5606,1454224796158468096,0.092,0.663,0.245,0.7184,Positive
5607,1454223527419199491,0.0,0.864,0.136,0.5095,Positive
5608,1454222637761286156,0.0,1.0,0.0,0.0,Neutral
5609,1454222026982535174,0.0,0.791,0.209,0.8606,Positive
5610,1454221762900729856,0.236,0.764,0.0,-0.5267,Negative
5611,1454221444892741647,0.0,0.609,0.391,0.8105,Positive
5612,1454220949352558598,0.059,0.859,0.082,0.2263,Positive
5613,1454219890794041346,0.0,0.78,0.22,0.5242,Positive
5614,1454219767544418306,0.091,0.909,0.0,-0.3164,Negative
5615,1454219613819002882,0.17,0.652,0.179,-0.144,Negative
5616,1454218924074098695,0.0,0.62,0.38,0.5984,Positive
5617,1454218470460051456,0.0,0.459,0.541,0.5473,Positive
5618,1454218342982639622,0.0,1.0,0.0,0.0,Neutral
5619,1454217976492740616,0.0,1.0,0.0,0.0,Neutral
5620,1454217510530727937,0.0,1.0,0.0,0.0,Neutral
5621,1454217372911480835,0.0,1.0,0.0,0.0,Neutral
5622,1454217158666379266,0.316,0.684,0.0,-0.9185,Negative
5623,1454216967477465092,0.0,0.349,0.651,0.5766,Positive
5624,1454216168881876998,0.0,1.0,0.0,0.0,Neutral
5625,1454215948068605955,0.167,0.833,0.0,-0.3412,Negative
5626,1454215771286999040,0.0,1.0,0.0,0.0,Neutral
5627,1454214986117562371,0.0,1.0,0.0,0.0,Neutral
5628,1454214415239184387,0.0,0.672,0.328,0.7482,Positive
5629,1454213987214807043,0.0,1.0,0.0,0.0,Neutral
5630,1454213435000954886,0.0,1.0,0.0,0.0,Neutral
5631,1454213047661350920,0.645,0.355,0.0,-0.5622,Negative
5632,1454212897865977856,0.0,1.0,0.0,0.0,Neutral
5633,1454212796011397127,0.0,1.0,0.0,0.0,Neutral
5634,1454212626418790400,0.0,1.0,0.0,0.0,Neutral
5635,1454212158330327046,0.121,0.637,0.242,0.4404,Positive
5636,1454211394778378245,0.0,1.0,0.0,0.0,Neutral
5637,1454211390177226759,0.0,1.0,0.0,0.0,Neutral
5638,1454210216820621317,0.286,0.714,0.0,-0.4939,Negative
5639,1454209926541238275,0.0,0.756,0.244,0.6369,Positive
5640,1454209531467153408,0.0,1.0,0.0,0.0,Neutral
5641,1454208806347436037,0.412,0.588,0.0,-0.5423,Negative
5642,1454207840449699843,0.0,1.0,0.0,0.0,Neutral
5643,1454207522060083201,0.0,1.0,0.0,0.0,Neutral
5644,1454207418095841284,0.0,0.709,0.291,0.8933,Positive
5645,1454207355097387010,0.0,1.0,0.0,0.0,Neutral
5646,1454205892530946049,0.119,0.881,0.0,-0.4767,Negative
5647,1454205844682313729,0.0,0.649,0.351,0.4019,Positive
5648,1454205687458893829,0.0,1.0,0.0,0.0,Neutral
5649,1454205080509591552,0.16,0.84,0.0,-0.2728,Negative
5650,1454204917116112896,0.0,1.0,0.0,0.0,Neutral
5651,1454204824023666702,0.097,0.821,0.082,-0.0516,Negative
5652,1454204209717383168,0.0,1.0,0.0,0.0,Neutral
5653,1454204084932825092,0.0,1.0,0.0,0.0,Neutral
5654,1454203770687131651,0.064,0.936,0.0,-0.128,Negative
5655,1454202687688433668,0.0,0.797,0.203,0.4215,Positive
5656,1454201037003186177,0.1,0.571,0.329,0.9432,Positive
5657,1454200291306446849,0.467,0.533,0.0,-0.8357,Negative
5658,1454200123366547461,0.0,0.417,0.583,0.636,Positive
5659,1454200042160537602,0.0,1.0,0.0,0.0,Neutral
5660,1454198518697050121,0.0,1.0,0.0,0.0,Neutral
5661,1454198489823465473,0.0,0.676,0.324,0.6988,Positive
5662,1454198383476985864,0.113,0.735,0.152,-0.0516,Negative
5663,1454198262164983811,0.0,1.0,0.0,0.0,Neutral
5664,1454198017586876418,0.0,1.0,0.0,0.0,Neutral
5665,1454197398612283393,0.444,0.556,0.0,-0.8007,Negative
5666,1454196501727481858,0.0,0.674,0.326,0.4404,Positive
5667,1454196259095400452,0.197,0.687,0.116,-0.6187,Negative
5668,1454195940710096901,0.0,0.774,0.226,0.4215,Positive
5669,1454195792269520904,0.0,1.0,0.0,0.0,Neutral
5670,1454195587872698370,0.0,1.0,0.0,0.0,Neutral
5671,1454195515290177536,0.0,1.0,0.0,0.0,Neutral
5672,1454195226206261249,0.0,1.0,0.0,0.0,Neutral
5673,1454194598125912069,0.514,0.486,0.0,-0.8126,Negative
5674,1454194474494701569,0.27,0.73,0.0,-0.743,Negative
5675,1454193594496167947,0.169,0.656,0.175,0.0258,Neutral
5676,1454193125610729473,0.0,1.0,0.0,0.0,Neutral
5677,1454192845326372872,0.185,0.616,0.199,0.0686,Positive
5678,1454192245519888387,0.0,1.0,0.0,0.0,Neutral
5679,1454192111373504522,0.0,1.0,0.0,0.0,Neutral
5680,1454191976719454219,0.0,0.62,0.38,0.7739,Positive
5681,1454190860439064586,0.0,1.0,0.0,0.0,Neutral
5682,1454190721301454862,0.0,1.0,0.0,0.0,Neutral
5683,1454190148816605198,0.0,1.0,0.0,0.0,Neutral
5684,1454189116787249154,0.252,0.589,0.159,-0.4404,Negative
5685,1454189104829132802,0.0,0.67,0.33,0.7506,Positive
5686,1454188634358173696,0.0,0.783,0.217,0.875,Positive
5687,1454188322423808006,0.564,0.436,0.0,-0.9572,Negative
5688,1454188226437173259,0.0,1.0,0.0,0.0,Neutral
5689,1454186957068767237,0.0,1.0,0.0,0.0,Neutral
5690,1454186827913601031,0.228,0.676,0.097,-0.7777,Negative
5691,1454186647709433862,0.0,1.0,0.0,0.0,Neutral
5692,1454186136319021061,0.0,1.0,0.0,0.0,Neutral
5693,1454186102202540043,0.0,1.0,0.0,0.0,Neutral
5694,1454185225966297090,0.0,0.763,0.237,0.4215,Positive
5695,1454185081552060418,0.0,0.615,0.385,0.3612,Positive
5696,1454184571751174151,0.051,0.723,0.226,0.8271,Positive
5697,1454184120309977095,0.0,1.0,0.0,0.0,Neutral
5698,1454184082410192897,0.123,0.751,0.126,0.024,Neutral
5699,1454183740289142786,0.0,0.936,0.064,0.0258,Neutral
5700,1454183706013286409,0.447,0.446,0.107,-0.8549,Negative
5701,1454183548898979845,0.0,1.0,0.0,0.0,Neutral
5702,1454183028843065347,0.0,1.0,0.0,0.0,Neutral
5703,1454182783425855491,0.097,0.667,0.237,0.4939,Positive
5704,1454182769274363912,0.0,1.0,0.0,0.0,Neutral
5705,1454182289689165830,0.0,0.474,0.526,0.8304,Positive
5706,1454181676117106696,0.0,1.0,0.0,0.0,Neutral
5707,1454181639572103168,0.0,1.0,0.0,0.0,Neutral
5708,1454181512870510593,0.0,0.467,0.533,0.8822,Positive
5709,1454181428783161349,0.0,0.932,0.068,0.296,Positive
5710,1454181413419425792,0.0,0.39,0.61,0.5719,Positive
5711,1454181326685282304,0.0,1.0,0.0,0.0,Neutral
5712,1454181053753606151,0.204,0.689,0.107,-0.8074,Negative
5713,1454180696843563010,0.0,0.648,0.352,0.7171,Positive
5714,1454180131321360393,0.0,0.706,0.294,0.3612,Positive
5715,1454179800973721608,0.0,1.0,0.0,0.0,Neutral
5716,1454179655544623107,0.0,1.0,0.0,0.0,Neutral
5717,1454178165224525829,0.0,1.0,0.0,0.0,Neutral
5718,1454176848322121737,0.0,0.82,0.18,0.4717,Positive
5719,1454176654616637449,0.184,0.746,0.07,-0.5803,Negative
5720,1454176412303253506,0.137,0.757,0.105,-0.2415,Negative
5721,1454175971012141057,0.064,0.854,0.082,0.2491,Positive
5722,1454175693659676674,0.0,1.0,0.0,0.0,Neutral
5723,1454175587971608578,0.0,1.0,0.0,0.0,Neutral
5724,1454175375613902857,0.0,1.0,0.0,0.0,Neutral
5725,1454175038794465283,0.0,1.0,0.0,0.0,Neutral
5726,1454174412425543686,0.0,0.8,0.2,0.128,Positive
5727,1454174327457210368,0.144,0.731,0.124,-0.0088,Neutral
5728,1454174323493642240,0.0,1.0,0.0,0.0,Neutral
5729,1454174113908592643,0.0,1.0,0.0,0.0,Neutral
5730,1454173370745032709,0.0,1.0,0.0,0.0,Neutral
5731,1454172761044176897,0.0,1.0,0.0,0.0,Neutral
5732,1454172577866321922,0.0,0.747,0.253,0.5256,Positive
5733,1454172544378949633,0.458,0.542,0.0,-0.639,Negative
5734,1454172408512978954,0.0,0.823,0.177,0.6996,Positive
5735,1454171211148271617,0.044,0.741,0.215,0.8455,Positive
5736,1454171062053265418,0.0,1.0,0.0,0.0,Neutral
5737,1454170402947837953,0.0,1.0,0.0,0.0,Neutral
5738,1454169568272949256,0.0,1.0,0.0,0.0,Neutral
5739,1454168575355273222,0.0,1.0,0.0,0.0,Neutral
5740,1454168411739721731,0.0,0.848,0.152,0.3612,Positive
5741,1454167429857398788,0.479,0.521,0.0,-0.8103,Negative
5742,1454167309866700806,0.0,1.0,0.0,0.0,Neutral
5743,1454167103666278400,0.0,0.724,0.276,0.8126,Positive
5744,1454166980643147779,0.0,1.0,0.0,0.0,Neutral
5745,1454166901395968007,0.0,1.0,0.0,0.0,Neutral
5746,1454166849378267137,0.0,0.79,0.21,0.5848,Positive
5747,1454166147788537856,0.0,1.0,0.0,0.0,Neutral
5748,1454166034882117637,0.0,1.0,0.0,0.0,Neutral
5749,1454166023251316748,0.0,1.0,0.0,0.0,Neutral
5750,1454165914178383876,0.0,1.0,0.0,0.0,Neutral
5751,1454165654328823816,0.0,1.0,0.0,0.0,Neutral
5752,1454165586171383812,0.218,0.603,0.178,-0.1189,Negative
5753,1454165454855892992,0.0,1.0,0.0,0.0,Neutral
5754,1454164705631744006,0.0,0.834,0.166,0.5831,Positive
5755,1454164669732696069,0.0,1.0,0.0,0.0,Neutral
5756,1454164564501622792,0.207,0.661,0.132,-0.3818,Negative
5757,1454163406437564417,0.0,0.829,0.171,0.4753,Positive
5758,1454163321205268480,0.0,1.0,0.0,0.0,Neutral
5759,1454163182411558926,0.273,0.727,0.0,-0.908,Negative
5760,1454163122529476614,0.0,0.68,0.32,0.5106,Positive
5761,1454162811492388868,0.121,0.637,0.242,0.4404,Positive
5762,1454162563038543876,0.0,1.0,0.0,0.0,Neutral
5763,1454161559530483720,0.0,0.87,0.13,0.4019,Positive
5764,1454161506799702019,0.0,1.0,0.0,0.0,Neutral
5765,1454161492081786885,0.133,0.319,0.548,0.8313,Positive
5766,1454161241094516739,0.0,1.0,0.0,0.0,Neutral
5767,1454160372735352835,0.0,1.0,0.0,0.0,Neutral
5768,1454160240434421765,0.0,1.0,0.0,0.0,Neutral
5769,1454160120087199745,0.074,0.85,0.076,0.0191,Neutral
5770,1454159330555703317,0.0,1.0,0.0,0.0,Neutral
5771,1454159088527593473,0.0,0.895,0.105,0.4696,Positive
5772,1454158950056828928,0.171,0.695,0.134,-0.1779,Negative
5773,1454158513484222467,0.0,1.0,0.0,0.0,Neutral
5774,1454158386103267340,0.0,1.0,0.0,0.0,Neutral
5775,1454158291681128450,0.0,1.0,0.0,0.0,Neutral
5776,1454157914755584000,0.259,0.741,0.0,-0.2732,Negative
5777,1454157900331601920,0.34,0.66,0.0,-0.5574,Negative
5778,1454157513218215937,0.0,0.882,0.118,0.34,Positive
5779,1454157042776686597,0.0,1.0,0.0,0.0,Neutral
5780,1454156996316336134,0.148,0.557,0.295,0.5423,Positive
5781,1454156769761058824,0.512,0.488,0.0,-0.6369,Negative
5782,1454156744590983169,0.0,0.706,0.294,0.3612,Positive
5783,1454156586528673800,0.0,1.0,0.0,0.0,Neutral
5784,1454156259226230791,0.37,0.63,0.0,-0.6901,Negative
5785,1454156217711009794,0.0,0.692,0.308,0.7906,Positive
5786,1454156005986631684,0.0,0.476,0.524,0.6705,Positive
5787,1454155802386878471,0.0,0.792,0.208,0.6705,Positive
5788,1454155584673042433,0.422,0.282,0.296,-0.2244,Negative
5789,1454155260784676874,0.0,1.0,0.0,0.0,Neutral
5790,1454154790502608897,0.0,1.0,0.0,0.0,Neutral
5791,1454154676237176841,0.465,0.535,0.0,-0.9313,Negative
5792,1454154476265349129,0.0,1.0,0.0,0.0,Neutral
5793,1454154377002954774,0.0,0.661,0.339,0.6249,Positive
5794,1454154019186909190,0.0,1.0,0.0,0.0,Neutral
5795,1454153886059712520,0.0,1.0,0.0,0.0,Neutral
5796,1454153404591210497,0.0,1.0,0.0,0.0,Neutral
5797,1454153243307741197,0.0,1.0,0.0,0.0,Neutral
5798,1454152545870311429,0.162,0.838,0.0,-0.4404,Negative
5799,1454152101760745474,0.0,1.0,0.0,0.0,Neutral
5800,1454152034857402380,0.0,1.0,0.0,0.0,Neutral
5801,1454151705193377792,0.0,0.808,0.192,0.765,Positive
5802,1454151666652037124,0.0,0.783,0.217,0.3612,Positive
5803,1454151556853534723,0.633,0.367,0.0,-0.885,Negative
5804,1454151335595560970,0.0,1.0,0.0,0.0,Neutral
5805,1454150559045390340,0.432,0.568,0.0,-0.4215,Negative
5806,1454150518624952324,0.0,1.0,0.0,0.0,Neutral
5807,1454150494046375939,0.298,0.702,0.0,-0.1779,Negative
5808,1454150404804005889,0.0,1.0,0.0,0.0,Neutral
5809,1454150001584578566,0.0,1.0,0.0,0.0,Neutral
5810,1454149946718838787,0.0,1.0,0.0,0.0,Neutral
5811,1454149725851062278,0.0,1.0,0.0,0.0,Neutral
5812,1454149458086694912,0.0,0.393,0.607,0.4753,Positive
5813,1454149355250798596,0.0,1.0,0.0,0.0,Neutral
5814,1454149311063756800,0.434,0.44,0.126,-0.765,Negative
5815,1454149240179986433,0.114,0.886,0.0,-0.6994,Negative
5816,1454148638490365960,0.134,0.866,0.0,-0.5423,Negative
5817,1454148512019402758,0.037,0.802,0.16,0.6808,Positive
5818,1454147722810888193,0.0,0.825,0.175,0.5267,Positive
5819,1454147138913439747,0.0,1.0,0.0,0.0,Neutral
5820,1454146988862283780,0.25,0.75,0.0,-0.25,Negative
5821,1454146794770862084,0.0,1.0,0.0,0.0,Neutral
5822,1454146751338741761,0.203,0.391,0.406,0.8271,Positive
5823,1454146746037252105,0.0,1.0,0.0,0.0,Neutral
5824,1454146673639264260,0.198,0.802,0.0,-0.5719,Negative
5825,1454146382378504208,0.15,0.562,0.288,0.9122,Positive
5826,1454145836053635073,0.112,0.786,0.102,-0.1406,Negative
5827,1454145793829392385,0.328,0.556,0.116,-0.6369,Negative
5828,1454145689726984192,0.0,1.0,0.0,0.0,Neutral
5829,1454145479424548864,0.13,0.584,0.285,0.7096,Positive
5830,1454143986382172167,0.375,0.625,0.0,-0.34,Negative
5831,1454143844887384065,0.0,0.577,0.423,0.296,Positive
5832,1454143266539061256,0.0,1.0,0.0,0.0,Neutral
5833,1454142791521488899,0.0,1.0,0.0,0.0,Neutral
5834,1454142328554225670,0.0,1.0,0.0,0.0,Neutral
5835,1454142308971020294,0.0,1.0,0.0,0.0,Neutral
5836,1454141912366174223,0.0,1.0,0.0,0.0,Neutral
5837,1454141748830261251,0.0,0.84,0.16,0.4588,Positive
5838,1454141663765569548,0.0,1.0,0.0,0.0,Neutral
5839,1454141488854716416,0.368,0.632,0.0,-0.5423,Negative
5840,1454141458030727171,0.0,0.722,0.278,0.6597,Positive
5841,1454141442402799618,0.0,0.866,0.134,0.6597,Positive
5842,1454141430881046531,0.0,0.899,0.101,0.6597,Positive
5843,1454141426908991492,0.0,0.711,0.289,0.5661,Positive
5844,1454141281697992713,0.113,0.832,0.055,-0.5837,Negative
5845,1454141270146830344,0.0,0.69,0.31,0.917,Positive
5846,1454141057025953792,0.0,1.0,0.0,0.0,Neutral
5847,1454140476722921474,0.0,1.0,0.0,0.0,Neutral
5848,1454140455118155776,0.0,1.0,0.0,0.0,Neutral
5849,1454139989781061634,0.0,0.626,0.374,0.6344,Positive
5850,1454139280838758407,0.0,1.0,0.0,0.0,Neutral
5851,1454137850451070980,0.0,1.0,0.0,0.0,Neutral
5852,1454137846701477889,0.0,1.0,0.0,0.0,Neutral
5853,1454137572641419270,0.231,0.769,0.0,-0.3412,Negative
5854,1454137440201887744,0.0,1.0,0.0,0.0,Neutral
5855,1454137323537375240,0.0,1.0,0.0,0.0,Neutral
5856,1454136784582025226,0.263,0.634,0.103,-0.8442,Negative
5857,1454136453185814531,0.0,0.7,0.3,0.4588,Positive
